age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
67,4,116071,15,11,6,11,0,4,1,67079,0,62,41,0
46,2,192863,5,12,4,13,1,4,1,11026,0,48,25,1
29,4,140363,13,12,2,8,1,4,1,86280,0,43,30,0
22,7,208766,13,6,2,7,4,1,1,76062,88,37,34,0
32,4,44284,15,8,3,1,5,2,0,22336,0,34,28,0
23,4,31384,11,9,2,12,4,4,1,44,0,57,41,0
41,7,269758,14,5,5,3,0,2,1,5122,119,55,41,1
39,4,148673,15,13,2,3,0,4,1,69831,12,40,40,1
35,4,90940,15,10,2,9,1,4,1,6211,392,48,41,0
28,4,453437,11,10,4,4,3,2,0,50341,0,47,30,1
33,6,222978,14,13,2,7,0,4,1,78101,0,69,31,0
38,7,174618,15,14,4,3,3,4,0,4962,1,29,39,0
40,6,175870,9,10,4,7,0,4,1,6448,77,40,36,0
39,2,159486,14,13,4,9,1,4,1,18108,12,57,28,0
29,4,85651,9,10,4,6,0,4,1,19616,3,46,33,1
57,4,138674,12,8,2,3,0,4,1,78798,11,39,26,0
19,4,110506,15,10,4,9,0,4,1,13,0,35,41,0
28,4,222164,15,11,2,13,3,4,1,0,202,43,41,0
46,4,136557,3,8,2,11,0,4,1,4020,0,67,32,0
51,2,114897,15,12,4,0,4,4,0,5774,11,34,25,1
51,4,179773,14,8,2,1,0,4,0,4205,16,33,41,1
30,6,210303,15,9,0,8,0,4,1,1,0,33,26,0
56,6,103032,15,8,0,1,0,4,0,3659,2,30,41,0
39,6,170325,10,12,2,2,3,4,0,27,0,50,39,1
18,4,150463,15,13,2,9,0,2,1,48496,36,37,30,0
39,4,186233,15,13,2,13,1,4,1,91887,2,33,41,1
25,4,483468,15,11,6,3,0,4,0,587,0,31,41,0
33,0,65938,14,6,2,7,0,2,0,1535,0,44,26,0
36,4,94185,12,9,6,8,0,4,0,0,0,30,30,0
20,4,357721,15,7,4,13,1,4,1,1512,25,30,25,0
52,4,220353,12,12,2,5,0,0,0,84456,34,43,41,1
21,2,227533,14,15,4,7,4,4,0,2220,0,37,41,1
21,4,165598,14,10,4,3,1,4,1,15638,4,44,41,0
44,4,131248,9,10,6,9,3,4,1,5,228,70,31,1
28,0,439198,15,11,4,10,1,4,1,42201,5,56,41,0
26,2,100150,9,11,4,6,5,2,0,1235,0,62,37,0
71,4,37477,8,9,0,14,1,4,1,26842,0,64,30,1
30,4,124440,14,14,2,11,1,4,0,1863,190,35,29,0
26,4,172754,12,11,0,14,1,4,1,21798,685,34,39,0
25,4,367021,10,5,4,6,3,4,1,28504,3,32,41,0
45,0,309256,15,10,2,10,4,4,1,3539,3,17,41,0
32,4,91660,5,12,4,12,3,4,0,99457,16,36,18,0
30,4,137676,15,10,0,13,0,4,1,87,0,52,29,0
34,4,110617,15,12,2,2,0,4,1,0,657,34,41,0
67,4,73186,15,9,0,9,0,2,0,221,778,49,17,1
25,4,271462,4,11,4,13,1,4,1,51624,0,45,35,1
56,1,95291,14,7,4,1,0,4,1,72,17,46,33,0
46,0,383844,15,12,2,8,1,4,1,475,0,40,37,0
37,4,181362,7,9,4,12,0,4,1,2851,19,38,41,0
24,4,37487,4,13,2,11,4,4,1,94,4,47,41,0
19,4,180189,14,10,4,10,0,4,0,30225,10,26,27,0
33,4,209226,15,9,4,9,1,2,0,458,3,53,41,0
52,4,391713,12,13,2,7,0,4,0,88578,4,63,41,0
27,4,146639,6,14,2,6,1,4,0,39956,0,54,41,0
35,4,126075,9,11,2,14,1,4,1,58557,0,14,41,0
43,4,87660,14,10,4,14,0,4,0,44422,35,37,39,0
26,6,164991,15,7,4,12,3,4,0,15732,1,32,32,0
46,4,434392,15,10,2,4,1,4,1,7710,26,42,32,1
22,4,78223,15,13,4,8,3,4,0,13839,0,38,21,0
23,4,88516,15,8,4,13,4,4,1,0,100,37,41,0
48,4,128079,12,11,2,14,1,4,0,18410,237,33,28,1
27,6,253880,15,11,2,6,5,4,0,39751,168,54,41,0
29,7,674255,15,11,2,1,1,4,0,8656,0,40,40,0
44,4,226622,15,9,2,12,1,4,0,23828,0,40,39,0
24,6,209415,15,12,2,6,0,1,0,83792,0,22,39,0
49,5,215168,14,13,2,1,1,1,0,7519,300,39,20,1
31,4,267755,10,8,2,11,1,4,1,31445,0,45,41,0
23,6,248433,14,12,4,3,1,4,1,16,0,33,41,1
26,0,64364,10,10,2,4,0,4,1,95324,0,27,41,0
26,4,208774,15,6,2,12,0,4,0,1295,3,52,41,0
44,0,349581,15,16,4,2,3,1,0,90556,0,58,41,0
76,4,84826,6,12,2,6,0,4,1,28847,0,49,39,1
34,5,143211,15,7,2,8,3,4,0,135,172,44,36,0
20,7,291729,15,11,3,11,5,4,1,0,38,39,28,0
22,4,131358,15,8,2,12,3,2,1,5347,2,33,24,0
52,7,201530,13,10,0,5,1,4,1,46777,118,28,41,1
36,6,219097,10,12,2,7,0,4,0,191,278,41,41,0
63,4,88090,9,9,2,11,0,4,1,21,15,43,41,0
32,4,340350,15,6,2,3,0,2,1,304,59,42,22,0
67,6,250961,15,10,0,4,0,4,0,2,136,38,34,1
37,6,201551,14,8,4,6,0,4,1,1677,5,23,41,0
31,6,231186,15,9,2,10,1,4,0,15095,1,26,41,0
27,4,393414,15,8,2,4,1,4,1,2504,0,36,41,0
37,4,62654,14,14,4,13,3,4,1,12827,209,41,24,1
18,4,132805,14,7,4,6,3,4,1,86346,0,33,36,0
29,4,384919,8,9,4,0,1,4,1,41861,24,38,30,0
19,4,316231,9,8,2,8,3,4,1,47,16,37,33,1
53,5,84963,11,7,2,9,0,0,1,337,1,34,39,0
54,4,47379,15,6,3,5,0,4,0,1238,1,36,35,0
24,4,166489,13,7,2,10,4,1,1,10078,3,44,36,0
52,4,212853,14,13,2,5,0,4,0,60952,114,36,34,0
33,4,129790,4,12,2,7,0,2,1,96433,0,52,41,0
56,1,254755,12,10,5,0,0,4,0,4278,166,42,41,1
34,4,136985,15,9,4,12,0,4,1,21096,223,50,22,0
41,0,36090,9,11,2,9,0,4,1,61138,0,40,41,0
30,4,92176,12,10,0,13,1,4,1,1,212,28,41,0
29,4,199516,8,10,4,5,2,1,1,3580,3,48,41,0
43,4,72881,10,8,2,5,1,4,1,2706,7,52,34,0
35,4,104482,12,9,2,8,5,4,1,54414,0,44,26,0
43,7,62735,12,8,4,1,1,4,1,6,2,34,34,0
19,4,40351,15,10,4,9,3,4,1,312,0,35,41,0
46,4,150596,12,6,2,3,0,4,0,3731,77,30,25,0
62,5,255225,10,10,2,5,4,4,1,64057,1,34,25,0
32,0,311753,15,5,2,2,0,4,1,59177,13,30,41,0
38,4,255149,11,7,2,4,3,4,1,1982,76,41,28,0
49,4,316583,13,13,2,5,0,4,0,310,0,42,41,0
48,4,325856,15,14,2,14,0,4,1,12481,0,52,29,1
48,4,274993,14,9,2,4,0,4,0,1278,1,34,41,1
19,4,117695,13,7,2,5,4,4,1,1501,0,15,35,0
29,6,247784,8,8,0,0,0,2,0,10894,3,34,39,1
30,4,211064,15,6,4,1,1,4,1,18906,0,47,33,0
39,4,47038,4,10,4,4,0,1,0,14963,0,66,17,0
76,1,163100,15,10,5,0,3,4,1,28317,17,56,41,0
27,6,120219,3,10,2,3,0,3,0,96474,7,25,41,0
30,2,87715,15,10,2,5,0,4,1,72551,11,33,41,0
30,2,239507,8,9,6,2,0,0,0,732,166,14,22,0
45,7,418215,3,8,4,8,0,4,1,6840,49,54,6,0
66,6,159542,12,10,5,4,3,4,0,35623,263,34,41,0
46,4,32822,15,7,4,4,1,4,1,76170,4,54,41,0
44,6,42505,13,16,4,14,5,4,1,79421,10,47,27,1
31,0,87970,15,16,2,5,0,4,1,52019,88,75,35,1
45,4,477439,10,6,2,4,1,4,0,80820,32,70,37,0
26,4,130476,10,6,2,4,1,4,1,25596,2,35,26,0
32,4,179900,14,11,4,13,3,4,1,28,196,36,41,0
34,4,479107,12,11,4,3,0,2,1,95917,73,26,33,1
38,2,102039,5,8,6,11,0,4,1,44956,0,49,34,0
31,0,340677,15,15,4,3,3,4,0,12730,142,16,37,1
62,4,158117,14,16,2,8,3,1,0,5527,37,30,26,0
29,4,151132,10,8,4,7,1,4,1,62413,0,50,41,0
30,1,212134,13,8,2,13,0,4,1,545,0,45,22,0
27,4,751547,15,10,4,9,1,4,1,791,0,37,30,0
23,4,76124,13,8,4,11,0,2,1,35196,12,43,18,0
41,5,140413,11,9,2,0,3,1,1,737,74,50,41,1
59,2,141843,13,13,0,1,1,0,1,91003,0,37,32,1
30,4,209154,14,10,4,4,0,4,1,1645,1,26,41,0
30,1,128504,9,11,4,1,1,3,0,75414,0,48,41,0
68,4,279714,6,8,5,2,3,2,1,2410,4,51,37,0
53,4,243239,12,9,0,7,3,4,0,23353,411,31,41,0
27,4,123364,14,14,4,12,0,4,1,1,0,29,36,0
32,4,307639,14,12,2,10,3,3,1,98203,0,33,31,0
32,4,54981,1,11,0,1,0,4,1,72488,7,23,40,0
23,0,147410,15,11,4,12,0,4,0,78184,74,58,39,0
33,4,128798,14,9,4,2,3,4,0,17176,5,34,41,0
47,4,177244,7,11,4,9,0,4,0,88578,218,31,32,1
28,4,41394,13,10,2,2,0,4,0,6524,0,45,41,0
21,4,210592,15,12,4,0,0,4,0,16346,100,23,40,0
68,2,21792,15,11,6,8,1,4,1,438,0,53,26,1
27,4,99863,10,8,2,3,3,4,1,94453,0,51,20,0
23,4,268386,15,16,4,5,0,4,0,3965,0,27,20,0
61,7,180826,11,7,3,10,1,2,1,11041,0,52,19,0
44,1,225968,15,10,4,3,3,4,0,5176,6,40,37,0
21,4,179202,14,9,4,6,0,4,1,35643,57,33,24,0
33,4,504109,14,5,4,4,1,4,1,5309,0,45,41,0
41,4,74241,13,9,2,12,3,4,1,714,0,50,19,0
32,0,302533,15,14,4,4,4,4,1,92503,287,63,37,1
40,4,341753,13,12,2,1,1,2,1,237,20,25,39,0
49,0,146285,12,11,2,6,1,4,1,260,0,49,36,1
19,4,95735,15,8,2,3,1,4,0,1269,288,23,41,0
46,4,44774,7,9,4,4,0,0,1,1109,0,54,41,0
33,4,119035,6,10,2,7,0,4,0,11757,31,53,41,0
62,5,188166,2,11,0,12,0,2,1,20361,38,66,35,1
38,2,326455,14,10,2,11,0,4,1,6,2,52,41,0
27,6,156265,15,15,0,1,1,4,1,31351,4,36,34,0
23,4,271541,13,13,4,10,0,4,1,18239,14,34,28,0
39,4,329089,15,13,4,3,1,4,1,15471,0,49,41,0
50,4,249366,6,7,6,11,1,4,1,86146,164,46,35,0
37,2,272521,15,12,2,0,0,4,0,86685,194,31,31,0
42,6,80447,4,8,0,1,0,4,1,55538,48,38,37,0
45,4,101554,5,6,0,1,3,4,1,677,159,23,31,1
73,4,195784,12,8,2,1,0,2,0,942,0,46,41,0
36,4,260802,15,11,0,0,0,4,1,3640,0,32,41,0
28,4,126696,14,10,2,9,0,4,0,76856,66,10,28,0
34,4,136488,15,10,2,14,1,4,1,7250,0,43,9,0
44,4,117112,12,14,4,14,0,4,1,45818,0,42,41,0
29,2,389888,11,5,4,8,0,4,1,42007,67,43,33,0
31,4,68598,14,10,4,0,3,4,1,16730,64,22,39,0
24,4,203876,15,9,4,0,3,4,0,23,44,39,41,0
39,1,110010,14,10,4,3,0,4,1,58110,1,47,31,1
23,4,264160,15,8,2,5,2,4,0,70163,21,29,41,0
28,4,147497,9,9,2,13,1,4,1,1,0,39,16,0
44,7,349996,10,12,0,6,0,4,1,49342,3,36,36,0
28,4,181792,15,14,4,13,1,4,1,14267,0,44,32,0
36,6,64322,15,8,0,4,0,4,1,47,4,23,23,0
27,4,185369,10,11,4,14,1,4,1,859,0,38,36,1
42,1,49123,15,9,2,11,0,4,1,85534,0,43,41,0
52,4,250532,15,10,2,3,2,4,1,67882,5,53,30,0
31,4,156420,15,10,2,5,1,4,1,62536,0,63,22,0
28,4,110214,12,6,2,13,0,4,0,1841,3,41,33,0
55,4,193261,14,13,4,4,0,4,1,7756,0,42,41,0
31,4,152000,10,14,4,5,0,4,1,46717,0,31,35,1
48,4,48301,10,11,0,8,1,2,0,99561,3,53,25,0
62,4,152715,15,8,2,13,0,4,0,95602,0,50,32,0
17,4,138554,10,9,4,12,1,4,1,66,39,36,35,0
33,4,471186,13,11,2,7,0,1,1,2892,145,45,26,0
27,4,652054,0,8,4,11,3,4,0,1424,4,35,41,0
37,6,105220,15,16,4,2,2,4,0,12962,2,31,39,0
32,2,34730,15,16,4,9,0,4,1,3799,0,53,30,0
53,4,97093,15,11,0,11,1,4,1,1301,47,61,40,1
34,4,233152,2,11,4,11,0,0,0,10,0,50,41,0
18,4,199214,4,9,4,3,0,4,0,3,0,21,32,0
38,4,95911,6,10,2,13,0,4,1,13182,64,25,41,1
31,4,275160,14,9,2,9,4,4,0,24113,0,36,41,0
58,4,139271,15,12,6,2,4,4,1,20263,22,56,32,0
37,4,283128,13,9,0,6,3,4,0,29097,0,31,41,1
26,6,121486,8,6,4,1,5,2,0,78167,18,24,21,0
19,4,83070,14,8,2,0,0,4,1,2004,0,48,41,0
17,7,315184,12,13,4,10,3,4,0,61677,29,53,41,0
22,6,101769,13,10,2,1,0,4,1,0,1,32,27,0
23,4,323462,14,8,4,1,0,1,1,17443,62,42,17,0
40,4,51600,10,5,0,13,0,4,0,249,0,47,18,0
34,4,237108,13,14,2,14,1,4,1,8871,527,57,18,1
29,4,227288,9,8,4,13,4,4,0,1553,0,34,41,0
36,4,132657,4,8,2,7,0,4,0,834,237,18,41,0
29,0,307250,14,13,2,5,1,4,1,15,349,52,40,0
32,4,330643,13,9,2,6,1,2,1,85242,0,47,15,1
39,4,225025,9,10,0,0,1,4,1,23011,4,47,34,1
21,4,68214,12,8,4,8,3,4,1,2448,0,54,22,0
48,4,345639,13,10,2,1,3,4,1,89213,17,48,38,0
18,6,177996,13,10,4,4,5,4,1,31,4,36,41,0
37,4,135710,11,11,4,3,3,4,1,32622,36,37,41,1
33,0,137002,15,12,2,4,0,4,1,31374,150,53,26,0
52,4,45516,9,9,0,5,1,4,0,10564,458,46,41,0
36,4,64418,15,6,2,7,3,4,0,43,2,36,41,0
49,4,90404,13,12,2,0,1,4,0,357,1823,32,36,0
75,4,213392,15,12,5,7,5,2,1,1639,70,29,40,0
69,4,177148,13,11,4,9,1,2,1,12478,121,52,22,0
19,4,513697,11,9,2,8,3,4,1,935,0,34,41,0
26,4,59720,15,12,2,14,4,4,1,62340,2,60,41,0
52,7,200382,14,11,2,8,3,4,0,3241,80,29,41,1
39,6,247903,15,14,2,1,4,4,1,12406,23,31,26,1
52,2,88606,15,14,2,1,1,4,0,7,3,43,41,1
52,6,603092,15,13,2,9,0,4,1,44677,83,46,36,1
33,4,113037,15,7,2,1,5,4,1,5243,8,17,39,0
41,4,46740,14,10,6,9,0,4,0,1730,0,37,41,0
63,5,105245,3,13,2,10,0,4,1,257,7,45,33,0
32,4,93219,15,7,2,11,0,4,1,60895,90,52,41,0
42,1,182309,14,11,4,2,0,4,1,6,25,47,30,0
42,4,21298,14,11,0,5,1,4,1,2337,0,35,38,0
35,6,337437,8,10,2,4,0,4,1,2668,0,33,14,0
24,4,197444,15,9,2,8,0,4,0,49548,1,30,41,0
34,4,152876,14,8,2,13,0,4,1,17130,0,57,41,1
37,6,196863,15,12,4,1,4,4,1,51803,0,28,35,1
59,4,225769,8,10,6,5,1,4,1,1368,44,64,27,0
25,6,105516,15,7,4,9,0,1,1,2007,0,49,18,0
24,4,255730,15,13,4,3,1,4,1,22765,0,21,29,1
28,4,112768,15,7,2,7,1,4,1,107,18,31,41,0
48,4,385626,13,9,2,13,0,4,1,22318,0,38,41,0
57,0,110173,6,12,0,1,1,4,0,81102,33,32,37,0
30,7,154082,12,6,4,1,1,4,0,27516,159,29,41,0
57,6,259743,15,12,3,4,1,2,1,21876,0,47,41,0
48,6,306941,13,7,4,11,4,4,1,1885,104,45,28,1
30,6,109015,15,14,2,9,3,4,1,17364,6,29,41,0
35,7,299438,15,12,4,2,4,4,0,16495,342,55,38,1
21,4,274116,14,10,2,12,0,4,1,63186,0,29,16,0
55,4,68992,11,9,2,8,0,4,1,96031,2,47,24,0
58,5,236833,15,11,2,0,0,4,0,27801,238,54,33,1
60,6,147722,14,11,2,1,0,3,1,1,78,57,31,0
28,4,147398,15,7,0,6,0,4,1,713,56,22,20,0
34,0,196007,14,14,4,3,1,4,1,83590,0,60,23,1
58,6,99214,14,10,2,1,3,2,1,4099,0,32,30,0
47,6,27704,15,13,0,6,0,4,1,2972,14,24,41,0
36,4,259989,12,10,2,2,1,4,0,37775,312,39,41,0
28,4,191856,14,14,4,14,3,3,1,3243,27,53,41,0
49,6,50835,15,7,3,8,0,0,1,68449,15,41,41,0
32,1,62533,14,9,4,3,1,4,0,14518,0,37,40,0
39,4,340685,12,7,2,2,3,4,0,66784,4,29,41,0
53,7,322474,15,12,4,10,1,4,1,215,125,71,37,0
47,2,141715,14,11,0,13,4,4,0,819,0,43,38,1
32,4,187839,12,10,4,8,0,4,1,302,0,49,39,1
30,4,230156,15,12,2,0,3,2,0,296,0,54,28,0
39,4,20445,14,15,2,7,1,4,1,53155,29,43,41,1
54,1,75728,9,15,4,9,1,1,1,91794,0,53,41,1
25,4,105211,11,10,2,13,3,4,0,28113,8,45,21,1
58,6,152213,15,12,2,5,1,4,0,41026,327,44,37,1
31,4,64391,14,6,2,11,3,4,1,67,2,57,16,0
54,4,56492,12,13,2,7,0,4,0,87876,198,31,29,1
45,5,352568,15,7,2,9,3,0,1,591,170,52,41,0
27,4,47549,15,14,2,1,4,4,1,3610,0,38,41,0
49,0,412831,13,16,2,13,0,4,1,91404,13,57,41,0
50,4,493296,7,8,4,4,0,4,1,6713,1,31,38,0
30,4,166632,14,9,2,6,5,4,1,6543,4,25,14,0
32,5,173522,15,11,2,11,3,4,1,11653,0,50,37,0
45,4,149325,11,8,2,5,0,4,1,24630,0,42,31,1
46,4,32071,14,11,4,14,4,4,1,16128,118,40,41,1
34,4,156531,15,12,4,1,1,4,0,367,0,18,32,0
22,4,353736,13,11,4,8,0,4,0,15986,1,39,35,1
35,4,366650,13,8,2,12,4,4,0,0,13,43,29,0
29,4,180008,8,5,0,5,4,4,0,851,29,41,27,0
32,6,456955,15,12,2,7,4,4,1,166,27,40,33,0
28,4,194937,11,8,2,6,1,4,1,2,181,41,41,0
38,4,503224,15,10,2,9,0,4,0,17515,0,42,39,0
21,4,61565,7,9,2,5,1,4,1,0,158,32,41,0
47,4,877719,11,11,2,13,1,4,1,1275,0,44,41,0
43,4,237149,15,8,2,4,1,4,0,7909,0,68,41,0
61,4,159903,8,7,2,7,1,4,1,55049,0,48,41,0
40,4,103785,14,9,2,14,0,4,0,1338,47,51,24,0
38,4,150897,8,15,0,1,4,4,1,76350,35,65,41,0
61,4,475593,2,8,4,9,1,4,1,14,0,40,41,0
48,4,65247,8,9,4,5,0,4,1,836,951,34,33,0
26,4,319801,15,9,0,5,0,2,1,52902,1,31,41,0
23,2,317554,15,14,2,3,3,4,1,91824,7,56,26,0
42,0,219353,15,13,2,7,0,4,0,45604,242,42,31,0
44,4,186617,15,8,4,10,1,4,1,2,64,42,41,0
42,4,110376,15,14,4,7,0,4,1,2456,80,52,32,0
48,4,501566,15,12,0,12,3,4,1,64653,921,47,35,1
72,4,25959,13,13,2,13,0,4,0,41,0,47,27,0
79,4,203276,15,12,0,11,0,4,1,2115,167,70,41,0
30,0,191767,15,9,4,11,0,4,1,41487,0,29,41,0
32,0,138727,8,9,4,1,0,2,0,58583,146,50,35,0
18,4,244544,15,6,4,2,1,4,1,69307,0,39,41,0
44,4,236078,12,13,0,9,3,4,1,8482,1050,42,23,0
36,4,145358,15,6,0,10,0,4,1,1965,49,38,29,0
59,6,128790,8,8,2,4,3,4,0,6363,4,25,41,0
44,4,223148,12,11,0,7,1,4,1,364,5,59,18,0
46,6,56554,9,13,2,4,1,4,1,58,179,56,31,1
25,4,333309,14,15,4,9,1,4,1,7155,7,53,36,1
28,4,161369,9,8,4,2,0,4,0,0,12,38,36,0
69,1,326210,14,11,0,12,1,4,1,52453,265,48,34,1
28,7,50100,10,12,4,13,0,4,1,78140,1,50,41,0
54,4,596745,15,7,2,5,3,4,1,16490,0,21,41,0
50,2,232698,8,11,0,11,0,2,1,395,0,56,35,0
52,6,187635,11,12,4,2,3,4,0,177,0,50,29,0
29,4,216981,15,8,2,5,3,4,0,180,0,13,35,0
17,1,366767,15,15,4,1,0,4,1,79361,0,48,41,1
22,4,165658,10,9,2,5,0,4,1,2,1,28,40,0
28,4,412376,11,7,3,10,1,4,1,5082,1,41,40,0
63,6,87342,15,13,2,2,0,4,1,85599,0,49,41,1
63,4,46713,15,10,2,7,0,4,1,42070,1,41,41,0
34,4,121472,14,14,2,1,3,4,1,444,5,34,38,0
34,4,491325,11,12,2,3,0,4,1,79182,77,50,37,1
69,4,70086,15,7,6,5,1,4,0,70567,224,38,29,0
23,4,409252,15,11,2,14,0,4,0,7,19,67,22,0
29,4,318921,13,8,4,0,0,4,0,5217,0,38,22,0
28,4,164820,14,8,0,1,1,4,1,185,240,41,41,0
62,4,178244,11,15,2,2,0,4,0,91771,215,45,30,0
18,4,43587,13,9,4,1,3,4,1,371,0,27,35,1
61,5,129499,12,6,0,7,0,4,1,77777,101,53,38,1
84,5,312609,15,12,6,1,0,4,1,47499,66,37,41,1
24,4,215363,14,9,2,6,4,4,1,17979,1,50,26,0
24,4,66844,15,7,2,7,4,4,0,115,0,34,38,0
21,4,76571,8,12,4,12,2,4,1,2867,0,43,38,0
51,5,89692,12,11,4,13,0,4,1,30379,363,45,28,1
63,4,78793,11,8,0,10,3,4,1,22546,0,46,37,0
34,4,89069,15,13,2,8,1,4,0,3849,156,70,35,0
27,4,107025,10,6,2,12,3,2,0,0,0,40,41,0
69,4,211130,15,14,0,1,0,4,1,14195,115,19,41,0
38,4,51419,14,10,0,13,3,4,0,9245,0,53,41,1
38,7,325523,15,16,0,5,0,4,1,6863,140,39,18,0
30,4,158597,15,8,4,0,0,4,0,21328,67,43,33,0
84,4,119449,15,16,0,7,1,4,1,99065,0,68,41,1
31,4,60944,15,5,4,7,0,4,1,51,98,42,35,1
63,4,58068,13,12,2,6,0,4,1,19,851,67,22,0
44,4,191190,8,9,0,12,1,4,1,3,24,36,41,0
43,4,71726,13,16,0,3,2,4,1,4257,0,50,41,0
51,4,194598,8,8,2,4,3,4,1,11699,26,46,34,1
50,0,99105,14,13,4,10,0,4,1,73823,0,28,41,1
29,4,172782,15,8,2,6,5,4,1,59276,0,26,38,0
37,4,146114,8,10,2,12,0,4,0,69317,0,74,20,0
56,0,203828,14,13,0,6,0,4,1,27936,0,39,41,0
38,6,144550,14,8,2,2,4,4,0,7034,0,38,41,0
18,4,394926,15,9,4,7,3,4,0,30166,139,47,31,0
33,0,319563,15,11,4,10,1,4,1,6144,0,36,41,0
45,4,225861,13,8,2,1,4,4,1,2,127,32,36,0
38,2,434269,6,16,2,4,0,4,0,99672,0,53,36,0
50,4,35022,15,7,2,8,4,2,0,6838,171,34,23,0
31,4,42078,10,12,0,1,0,4,0,5317,1,48,28,1
25,2,255217,14,9,4,8,5,4,1,30,15,39,41,0
55,4,150141,13,11,2,14,0,2,1,257,0,26,41,0
24,4,160234,11,12,2,3,1,4,1,9011,0,44,40,1
45,7,211678,6,12,3,5,0,4,1,10446,47,44,41,0
28,4,88706,7,5,2,9,1,2,1,74886,0,46,41,0
41,4,249006,13,5,2,13,3,4,0,17,718,47,41,0
42,4,484570,13,12,2,3,0,4,0,6803,2,47,41,0
65,4,186440,5,10,6,1,1,4,0,25,402,33,37,0
42,4,201714,13,10,4,13,3,4,1,10979,92,32,27,0
24,7,165734,14,12,2,3,1,4,0,3376,0,43,41,0
63,4,165089,4,9,2,11,0,4,0,14776,0,46,41,0
69,0,216266,12,8,5,0,1,4,1,27238,0,17,41,0
28,4,212382,6,11,2,11,4,4,1,78586,8,35,22,0
44,4,133662,13,12,4,1,0,4,0,41651,0,7,37,0
26,4,273853,15,7,2,9,3,4,0,13,1,50,33,0
51,4,263360,15,9,0,1,0,4,0,48270,0,48,35,0
20,7,308872,13,9,4,3,0,4,0,1614,472,33,41,0
26,4,119341,3,6,4,11,0,4,1,12,0,33,41,1
22,4,284973,15,13,4,2,5,4,0,8390,68,15,29,0
48,7,150970,6,11,2,1,0,4,1,25420,0,29,32,0
31,4,242191,14,10,4,9,0,4,0,38349,93,30,32,1
34,2,370907,14,11,4,7,3,1,1,35613,1515,48,41,0
37,6,87154,15,13,2,14,5,4,0,34231,201,66,28,1
44,1,334554,10,14,2,3,0,4,1,4611,0,36,22,0
21,4,136690,14,8,4,4,3,4,1,51780,17,41,41,0
38,7,315916,11,9,2,1,0,4,1,58156,0,32,41,0
51,4,39069,8,9,0,2,0,4,0,269,174,33,26,0
24,2,239215,11,10,4,1,3,4,0,0,0,41,41,0
59,4,76707,8,12,2,1,1,4,1,499,0,28,19,0
22,4,308687,13,4,4,12,3,4,0,239,85,38,41,0
63,8,31822,14,15,2,0,0,4,0,92557,0,53,23,1
24,4,148218,9,13,2,9,3,4,1,33688,0,8,25,0
29,7,150328,14,12,4,11,5,2,0,1,36,60,29,0
26,1,37769,15,6,4,6,0,1,1,4039,0,24,29,0
37,6,83714,10,10,2,14,4,4,1,15,54,48,24,0
42,0,275281,6,7,2,4,0,1,1,301,6,31,31,0
22,6,242457,13,6,4,1,0,4,1,11665,0,38,36,0
27,4,793389,11,7,5,9,4,4,1,47405,72,51,25,0
56,4,74706,5,10,0,14,4,4,1,19,0,58,35,0
72,1,21925,12,12,2,9,1,4,1,8268,10,62,41,1
61,4,86897,14,11,2,8,3,4,1,72572,7,44,25,0
36,4,25148,2,10,2,10,1,4,0,36970,0,47,26,0
41,7,141165,2,10,2,3,4,4,0,0,179,13,29,0
37,4,114099,14,10,2,11,1,4,1,51656,0,52,40,0
26,4,44000,15,16,4,12,3,2,1,65257,0,40,30,0
19,6,197176,15,10,4,12,0,4,1,22560,10,32,33,0
47,6,140968,14,6,2,1,5,4,1,90353,0,33,41,0
43,4,356147,14,8,2,7,1,4,1,47853,0,47,26,0
74,4,131636,14,11,2,8,3,4,1,39621,0,55,41,1
49,4,315635,12,12,4,13,0,4,1,41295,316,48,41,0
50,6,157553,3,10,4,1,1,4,1,11766,6,48,21,0
32,1,70818,13,16,4,2,0,1,1,70981,1566,59,27,1
22,4,163616,4,9,5,4,0,2,1,3017,5,52,41,0
62,4,99709,13,10,1,8,5,4,1,49655,90,35,23,0
50,2,108137,9,12,2,11,1,4,0,35951,0,40,41,0
32,5,162610,5,11,4,11,1,4,1,1,0,42,37,0
18,4,164962,13,9,4,10,0,4,1,1672,67,26,29,0
55,4,209825,13,11,6,1,0,4,1,56610,68,54,41,0
24,4,66081,14,14,2,7,0,4,0,1149,1,45,23,0
22,4,171754,14,8,4,0,1,4,0,4414,112,38,23,0
28,0,138067,9,10,2,13,0,2,1,86926,59,49,19,1
42,4,125857,15,8,2,4,0,4,0,8,22,35,29,1
30,4,57039,12,9,2,8,3,4,1,17086,0,28,41,0
33,0,166381,11,11,2,7,0,4,0,77,0,36,35,0
36,2,80393,12,10,6,13,0,4,0,36484,4,44,30,0
54,4,185607,6,9,4,11,3,1,1,21154,3,31,34,0
49,4,113758,5,11,2,3,0,4,1,60294,21,66,32,0
37,4,44300,10,7,0,8,0,4,1,3781,64,44,36,0
26,2,149184,14,14,4,0,0,4,1,63857,742,34,33,0
43,4,76361,15,8,0,7,1,4,0,9661,66,35,38,0
22,4,61382,15,15,4,10,0,4,1,60774,0,30,29,1
31,4,28584,8,7,4,10,1,4,1,42418,92,62,35,0
64,5,158401,14,8,2,3,1,1,1,26785,426,41,38,0
