age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,4,157389,7,12,4,12,3,2,0,10,0,10,39,0
51,6,168267,11,9,2,12,0,4,1,0,1,40,39,0
50,4,188084,11,9,2,14,0,4,1,5,1,60,39,0
32,6,456335,9,13,0,10,1,4,0,12,0,40,39,0
45,4,210007,11,9,2,13,0,4,1,14,1,40,39,1
26,0,232735,15,10,0,0,3,4,0,0,0,16,39,0
45,6,190960,9,13,2,3,0,4,1,27,0,61,39,1
46,4,218308,15,10,0,1,4,4,0,8,0,36,39,0
35,4,198003,8,11,2,3,0,4,1,9,1,40,39,1
27,6,127345,9,13,2,13,0,3,1,22,0,40,39,1
29,4,205008,9,13,2,7,0,4,1,0,0,61,39,0
44,6,177697,9,13,4,8,1,2,0,0,0,21,39,0
33,4,105025,8,11,4,10,1,4,0,14,1,40,39,0
61,1,53098,9,13,1,1,0,4,1,0,1,25,39,0
18,7,198918,15,10,4,12,3,4,1,0,1,58,39,0
54,4,184046,8,11,2,10,1,1,0,4490,0,40,31,1
66,2,92990,2,6,6,8,4,4,0,8,0,48,39,0
27,1,130151,11,9,2,7,0,4,1,5,1,40,39,0
43,4,284548,15,10,2,7,4,2,1,10,1,40,39,0
29,2,181632,9,13,5,10,1,4,0,26,1,40,39,0
42,1,127647,15,10,2,12,0,4,0,0,1,50,39,0
33,1,91366,11,9,0,1,4,4,0,30,0,50,39,0
54,4,358355,11,9,4,1,1,4,0,22,1,40,39,0
52,4,182062,15,10,5,12,4,2,0,16,2,31,39,0
35,4,349411,9,13,1,0,5,2,0,0,1,59,39,1
36,4,321044,8,11,0,1,4,4,1,21,0,40,39,1
46,4,210946,15,10,6,7,4,2,0,15,0,36,39,0
66,7,191137,13,7,2,10,5,2,0,0,0,55,39,0
21,4,160640,11,13,4,3,1,4,1,28,0,50,39,0
27,4,149971,15,10,4,3,3,4,1,11,0,65,39,0
58,6,192476,11,9,2,12,0,4,1,0,1,51,39,0
19,4,90926,11,9,5,7,3,1,0,21,1,40,35,1
29,4,150871,9,13,4,8,3,4,1,0,1,50,39,0
21,6,312236,12,9,4,4,1,4,1,19,0,58,39,1
20,4,330869,15,10,4,1,3,2,1,19,0,40,39,0
63,2,121892,12,14,6,4,4,4,1,10,2,40,39,0
51,4,74210,9,4,6,4,1,4,0,14,1,40,39,0
23,4,290327,9,13,2,3,0,4,1,0,1,40,39,1
23,4,105177,11,9,2,3,0,0,1,52,0,60,39,0
46,4,129919,15,10,2,12,5,4,0,58,1,15,39,1
53,4,123998,8,11,0,12,4,4,0,13,0,40,39,0
56,4,375525,15,10,0,12,4,2,0,18,0,40,1,0
27,7,106799,12,14,2,10,0,4,1,6,0,47,39,1
50,4,150291,1,7,4,1,3,4,1,26,1,40,39,0
22,7,114828,11,9,4,1,0,4,1,0,0,60,39,0
50,4,158249,15,10,0,4,1,4,1,14,1,45,39,0
22,2,195870,11,9,0,12,1,4,0,6,0,58,39,0
52,5,183814,9,13,6,12,1,4,0,10,1,59,39,1
37,4,414633,15,10,2,1,5,4,0,28,0,25,39,1
47,6,81117,9,13,0,12,1,4,0,0,0,50,39,0
22,1,182552,9,13,0,12,1,4,0,3,0,40,39,0
36,1,259295,8,11,0,10,1,2,1,23,1,40,39,0
30,4,118902,11,9,2,14,0,4,1,0,0,40,39,0
20,4,180739,11,9,3,7,2,4,0,25,1,53,39,0
34,6,137865,11,9,2,4,1,4,0,28,0,56,39,1
19,4,112214,11,9,4,3,3,4,1,12,1826,59,39,0
30,4,153288,11,9,0,7,1,3,1,28,1,40,26,0
18,0,192780,15,10,4,0,3,4,0,18,1,15,39,0
49,6,204210,9,13,2,4,0,4,1,24,1,45,39,1
45,4,54934,11,9,2,3,0,4,1,59,0,59,39,1
53,4,419532,9,13,2,3,0,4,1,4035,1,40,39,1
62,6,117124,12,14,0,4,0,4,1,3403,0,57,39,1
24,4,348533,15,10,4,12,1,4,1,18,0,50,39,0
51,6,150297,11,9,2,7,0,4,1,23,0,40,39,0
26,8,54605,12,15,2,10,5,4,0,4482,0,73,39,1
56,1,202152,15,10,2,1,0,2,1,12,1,37,39,1
52,4,65682,11,9,0,12,4,0,1,6,0,40,39,0
42,4,90892,9,13,2,13,0,4,1,7,0,40,9,1
60,6,236147,8,11,5,3,1,4,1,4300,0,55,39,0
21,7,219729,12,14,2,10,0,4,0,0,0,37,39,0
46,4,163453,5,4,4,3,3,4,1,15,0,40,39,0
17,4,213982,11,9,4,8,2,4,1,20,0,40,39,0
31,6,245564,9,13,4,10,3,2,0,0,0,40,39,0
34,2,175292,9,13,3,12,1,4,0,26,0,48,39,0
39,1,118893,9,13,2,10,0,1,0,27,0,40,22,1
43,7,214208,15,10,2,10,0,4,1,0,1,13,39,0
18,4,201637,15,10,4,3,4,2,0,10,0,40,39,0
30,4,128168,11,9,2,10,0,4,1,39,0,40,39,0
30,4,206653,12,9,4,4,1,4,1,24,0,50,39,0
41,7,175072,15,10,4,0,1,4,0,13,1,40,2,0
28,4,206763,9,13,2,4,0,4,1,29,1,45,39,1
38,4,343105,5,10,4,7,1,4,0,21,1,35,39,0
60,2,355734,12,14,2,10,0,4,1,14,1,53,39,1
20,4,172436,1,4,2,7,0,2,1,0,0,40,39,0
32,4,196542,8,11,0,1,4,4,1,32,0,36,39,0
34,4,315137,1,9,2,1,0,4,1,40,0,40,39,0
33,2,188553,9,13,0,13,4,3,0,0,0,45,39,0
26,4,71636,11,9,4,8,4,4,0,25,1,40,39,0
42,6,87395,9,13,2,10,0,4,1,6,1,40,39,1
46,7,335852,12,14,2,10,0,1,0,31,0,61,39,1
23,4,183864,11,9,2,14,0,4,1,19,0,40,39,1
35,4,198593,15,10,2,3,0,2,1,5,1,40,39,0
21,4,169905,11,9,4,7,3,4,0,7,0,40,39,0
60,4,266879,9,13,6,12,4,4,0,11,1,13,39,0
19,4,186461,9,7,4,1,3,2,1,0,0,14,39,0
17,4,165677,11,9,0,12,1,3,1,0,1,58,22,0
34,4,223908,15,10,4,3,1,4,1,13,0,40,39,1
60,4,245303,1,7,2,8,3,4,1,0,0,12,39,0
40,5,49732,3,4,2,12,0,4,1,21,0,56,39,0
17,4,200094,1,7,4,8,3,1,0,2,0,20,9,0
25,4,192450,11,9,0,7,3,4,1,13,0,40,39,0
27,4,207258,9,13,4,1,1,4,1,35,1,11,39,1
55,4,157306,11,9,0,7,1,2,0,18,0,59,39,0
21,7,127350,11,9,0,1,1,4,0,0,1,40,39,0
21,0,156659,15,10,2,8,0,3,1,0,0,40,1,0
33,4,91328,11,9,0,1,4,4,0,21,0,40,39,0
23,4,189939,9,13,4,10,3,4,0,28,1976,21,39,0
51,4,225280,15,10,2,14,0,4,1,14789,0,37,39,0
64,0,137469,9,13,6,0,1,4,0,6,1982,55,39,0
23,7,146879,11,9,4,1,1,4,1,0,0,36,39,0
39,2,190350,11,9,0,7,3,4,0,7,0,40,39,0
31,4,217383,5,3,4,6,2,4,1,9,0,40,26,0
17,4,102800,11,9,4,8,3,4,0,44,0,40,39,0
39,4,271884,15,10,2,8,5,4,0,0,1,25,39,0
47,7,76337,11,9,0,1,4,4,0,41,0,40,39,0
31,4,179897,15,10,2,7,0,4,1,16,1,40,39,0
17,4,176640,1,7,4,6,3,2,1,33,2,40,39,0
47,3,132378,12,11,0,12,1,3,1,9,1,30,39,0
28,6,181019,11,9,4,12,1,4,1,0,1,60,39,0
32,4,135896,5,3,0,14,1,4,1,0,0,40,39,0
21,0,87873,1,7,4,8,1,4,1,7,1,50,39,0
38,4,44261,15,10,2,13,0,4,1,22,0,61,26,1
46,3,319267,11,9,2,0,0,4,1,24,0,15,39,0
38,0,144181,11,9,2,1,0,4,1,32,2,40,39,1
44,6,262694,15,10,2,4,0,4,1,35,1,40,39,0
23,4,200202,15,10,4,12,1,4,0,1,0,15,39,0
24,8,120930,11,9,2,8,0,4,1,0,1,40,39,0
20,4,106058,15,10,4,12,1,4,1,42,1,50,39,0
34,4,129319,15,10,3,4,1,4,0,11,0,40,39,0
32,6,621790,15,10,2,0,5,4,0,14,1,26,39,1
21,4,371128,9,13,4,10,1,2,0,4,0,45,39,1
65,4,51266,11,9,6,1,4,4,0,17,1,40,39,0
39,7,239798,15,10,0,10,4,2,0,23,1,60,39,0
77,6,199474,12,14,2,4,0,1,1,26,1,61,39,0
36,0,391664,12,14,2,10,0,0,1,6,1,69,39,1
27,4,224158,15,10,4,1,4,2,1,24,2,40,39,0
38,4,122640,9,13,0,12,1,4,0,0,1,14,39,0
38,2,364034,12,14,2,4,0,4,1,7683,0,65,39,1
33,2,208989,15,10,0,12,1,2,1,21,1,66,39,0
27,4,208728,9,13,4,4,1,4,1,10,0,59,39,1
21,6,118603,11,9,2,12,3,4,1,0,0,61,39,0
47,7,331991,8,11,3,7,4,4,0,29,0,40,2,0
44,4,148315,15,10,0,3,1,4,0,17,0,45,39,0
52,4,381892,15,10,0,1,1,4,0,0,0,12,39,0
41,1,327778,11,9,0,1,1,4,1,32,0,40,39,0
30,4,170085,9,13,4,4,1,3,0,0,0,20,1,0
58,0,98889,11,9,6,1,1,4,0,32,0,60,39,0
28,4,182887,15,10,2,0,4,1,0,16,0,67,26,0
45,7,105523,9,13,0,10,1,4,0,0,1,40,39,0
53,6,194713,11,9,0,12,1,4,1,0,1,59,39,0
48,4,119392,11,9,5,1,4,4,0,39,0,40,39,0
45,6,108265,6,4,1,8,5,4,0,3,0,24,26,0
39,5,133294,11,9,2,3,0,4,1,28,0,61,39,0
61,7,352917,12,4,2,14,0,4,1,32,0,45,39,1
26,6,97736,11,9,2,4,0,4,1,26,1776,43,39,1
33,4,136385,15,10,2,0,0,4,1,17,1,36,39,0
19,4,244106,7,12,4,12,3,4,1,59,0,30,39,0
34,4,379571,15,10,4,12,1,4,1,0,0,60,39,1
41,0,374221,1,7,2,7,0,4,1,0,1,16,39,0
18,4,74370,11,9,4,3,1,4,1,14,0,40,39,0
39,2,204129,9,13,5,12,4,2,0,24,1,40,39,0
35,1,89800,7,11,4,1,1,4,1,45,1,40,39,0
22,2,105579,9,13,0,12,4,2,0,27,0,26,39,0
21,4,80390,3,4,4,7,3,3,1,3,0,40,10,0
21,5,18622,11,9,4,12,3,4,1,7,0,60,39,0
61,8,129935,11,9,2,1,5,4,0,0,0,36,39,0
64,2,177076,12,15,2,10,0,4,1,64,0,60,39,1
39,7,272321,12,10,6,4,1,4,1,0,0,60,39,0
39,4,316744,9,13,2,12,0,4,1,3,1,40,39,1
22,4,41400,11,9,4,10,3,0,1,40,0,35,39,0
28,4,222118,7,9,4,6,1,4,1,48,1,40,2,0
17,4,231823,11,7,4,7,2,2,1,14,1,40,39,0
54,0,200129,1,6,2,0,0,2,1,0,0,36,39,0
27,2,207882,7,16,2,10,0,4,1,16,0,37,39,1
23,4,329151,3,4,4,7,3,3,1,0,1,40,39,0
62,0,228471,1,6,0,0,4,4,0,16,1,12,39,0
30,0,203073,11,9,4,0,4,2,1,15,0,40,39,0
31,6,163904,11,9,2,3,0,4,1,22,1,55,39,0
29,4,75393,11,9,4,12,1,4,0,0,0,40,39,0
56,5,201287,12,14,0,4,0,4,1,13,1,61,39,1
34,7,182399,15,10,0,10,1,4,0,0,1,40,39,1
56,4,204725,11,9,5,7,4,4,1,33,1,36,39,0
30,6,244958,3,13,3,7,4,2,1,19,1,40,10,1
44,2,410605,12,14,2,10,0,0,1,0,1,49,39,1
17,4,376314,15,10,4,3,1,4,1,10,0,40,39,0
25,4,109657,11,9,2,3,0,4,1,9,0,59,39,0
72,2,160079,13,15,2,10,0,4,1,15479,2,54,9,1
45,4,219665,12,14,2,4,0,4,1,14940,2,45,39,1
26,1,139631,11,9,4,14,1,4,1,8,1,40,39,0
37,2,179175,11,9,0,1,1,2,0,11,0,40,39,0
55,4,128253,8,11,6,8,4,4,0,16,0,52,39,0
38,6,89274,11,9,0,12,1,4,1,0,1,45,39,0
54,4,102362,11,9,5,1,4,4,0,9,1,62,39,0
51,4,195268,15,10,0,12,1,4,0,0,0,57,39,0
33,4,188905,15,10,6,13,1,4,1,9,1,36,39,0
30,4,37725,9,13,2,10,5,4,0,27,1,40,10,1
18,4,159176,11,9,4,12,3,4,0,22,0,40,36,0
21,4,408208,15,10,4,12,3,4,1,24,1,13,39,0
22,1,114988,7,12,2,1,0,4,1,3581,1,40,39,1
48,4,138561,1,6,0,7,4,2,0,2,0,40,39,0
21,4,196463,11,9,4,6,3,4,1,28,0,40,39,0
67,7,110427,9,13,6,1,1,4,0,29,0,40,39,0
25,4,280040,0,7,4,8,4,2,0,0,0,40,39,0
39,4,141329,9,13,5,3,1,1,1,15,1,40,21,1
29,5,50503,9,13,2,12,0,4,1,42,1,52,9,1
17,4,220486,11,9,4,0,3,2,0,30,0,24,39,0
18,4,191274,1,4,4,8,3,4,0,0,0,36,10,0
29,4,144461,15,10,2,8,0,4,1,3637,0,40,39,0
52,4,103335,11,9,6,12,1,4,0,38,0,13,39,0
49,5,325544,9,14,2,3,0,4,1,34,0,60,39,1
42,4,40374,6,5,0,10,1,4,0,6,0,40,39,0
26,2,230497,11,9,2,7,0,4,1,26,0,54,39,0
55,4,208780,13,15,2,10,0,4,1,65,1,40,39,1
47,4,40175,11,9,2,7,0,4,1,39,0,59,39,1
47,6,145894,9,13,2,7,0,4,1,3628,1,51,39,1
24,4,197901,15,10,2,10,1,4,1,31,0,40,39,0
18,4,175648,11,9,4,8,2,4,1,23,0,25,39,0
51,0,440782,1,6,4,0,2,2,0,0,1,36,39,0
20,4,211413,1,7,4,7,3,4,0,30,0,12,2,0
21,5,151383,12,14,2,12,0,4,1,16,1,67,39,0
27,0,430751,15,12,0,1,1,4,0,17,1,25,39,0
19,4,201722,11,9,3,8,2,2,0,6,0,62,39,0
20,4,174753,15,10,4,1,1,3,0,0,1,40,39,0
25,6,123286,9,13,2,1,5,4,0,9,1,36,39,0
22,4,170709,11,9,4,12,1,4,1,3,0,54,11,0
57,0,127259,1,7,4,1,3,0,1,0,0,30,39,0
17,4,149903,9,13,4,10,3,4,1,34,0,13,39,0
56,6,343066,12,14,2,4,0,4,1,7510,2,45,39,1
57,6,397384,9,13,2,4,0,4,1,14995,1857,43,39,1
60,4,76919,8,11,0,12,1,4,0,0,0,60,39,0
82,6,87813,13,9,2,0,0,4,1,39,0,13,39,1
37,4,357518,15,10,2,4,0,2,0,8,1,40,39,1
32,4,117226,11,9,4,1,1,4,0,18,0,40,39,0
63,7,157567,11,9,2,7,0,4,1,17,1,40,39,0
32,4,85713,11,9,4,1,1,2,0,3939,0,40,39,0
42,4,191015,13,14,2,13,0,4,1,15142,1,45,39,1
61,4,214356,12,14,6,10,1,4,0,4202,0,50,12,0
50,4,167050,9,13,4,3,1,4,1,0,1,73,39,1
17,4,103307,11,9,5,8,1,2,0,30,0,40,39,0
29,4,189410,11,9,4,3,1,4,1,23,0,50,39,0
27,0,160581,7,12,4,1,1,1,1,9,2,40,2,0
29,4,235514,9,10,4,10,1,2,0,3,0,40,39,0
18,4,126516,3,4,4,8,4,4,0,0,0,40,26,0
34,6,132048,9,13,3,12,1,1,1,9,1,50,1,0
61,6,355826,9,13,2,10,0,4,1,15061,1,60,39,1
40,4,188577,15,10,0,3,4,0,1,15,1,45,39,1
47,6,141644,11,9,6,12,1,4,0,0,2110,66,39,0
28,4,97015,11,9,4,8,2,4,1,16,0,35,39,0
34,1,189647,9,13,2,1,0,2,1,23,0,40,39,0
22,2,380981,9,13,4,10,1,4,1,6,1,50,39,1
45,2,159267,9,13,2,10,0,4,0,15,1,40,39,1
36,2,149843,11,11,5,12,4,2,1,28,0,40,39,0
32,7,215797,12,15,2,10,0,4,1,20,1,40,39,1
47,4,147331,15,10,0,1,4,3,0,0,0,25,1,0
46,4,174600,11,9,6,12,1,4,1,0,1,59,39,0
56,4,393704,5,3,6,4,4,4,0,4501,0,58,1,0
48,4,118836,15,10,2,12,0,4,1,6,2,25,39,1
40,4,181829,9,13,4,7,3,3,1,0,0,40,10,1
31,6,203420,11,9,2,14,0,4,1,44,0,58,39,0
22,4,211817,9,13,4,10,1,2,0,4,1,40,39,1
43,4,383362,12,14,4,14,1,4,1,15522,0,45,39,1
49,1,199546,15,10,2,1,0,4,1,0,0,40,2,0
35,4,370074,15,10,4,12,1,4,0,9,0,12,39,0
50,4,179660,11,9,4,1,3,4,1,21,0,54,39,0
27,4,152899,15,10,0,7,1,4,1,17,0,63,39,0
68,4,126509,12,14,2,10,0,4,1,4170,0,45,1,1
44,4,130093,15,10,0,3,3,2,1,0,2,40,39,1
30,0,550724,15,10,0,1,1,4,0,8,1803,36,39,0
27,2,81953,12,14,2,10,0,4,1,24,0,63,39,0
21,4,151576,11,9,4,12,3,4,1,0,1,40,39,0
28,4,351071,15,10,4,12,1,4,1,0,1,45,39,0
54,4,115222,15,10,3,0,1,4,1,5,1,25,39,0
26,4,196505,3,9,3,8,2,4,1,28,0,11,2,0
37,4,293792,15,10,2,12,0,4,1,0,1,40,39,0
39,6,116962,15,10,2,4,0,2,1,26,1,60,39,1
62,5,182246,11,9,2,12,5,4,1,26,1,52,39,1
46,1,99177,15,10,2,13,0,2,1,9,0,45,39,0
59,1,129111,12,14,6,4,1,4,0,2,1,45,39,1
17,0,398001,9,13,4,0,1,4,1,0,2,48,39,0
49,4,192794,12,14,4,4,2,4,1,24,0,44,39,1
24,6,94545,9,13,4,3,1,4,1,15,0,50,39,0
54,6,196822,11,9,6,8,1,2,0,11,1,36,39,0
25,4,260709,3,6,4,7,4,4,0,10,0,10,26,0
53,5,209252,9,13,6,4,0,2,1,16,1,12,39,1
58,1,153891,11,9,0,4,1,4,1,0,1,40,39,0
45,0,126805,15,10,2,0,5,2,0,3329,1,14,39,0
30,4,255657,9,13,4,13,1,3,1,15,0,40,39,0
29,4,291247,15,10,2,12,0,2,0,31,1,31,39,1
30,2,174409,9,13,4,10,4,2,1,11,0,40,39,0
36,2,141149,9,13,2,3,0,4,1,7746,0,45,39,1
23,4,193679,15,10,4,3,0,1,1,14,1,45,39,1
23,7,524411,15,10,2,7,0,2,1,0,1,61,39,0
35,4,202397,6,11,3,7,0,4,1,0,0,40,39,0
22,6,121005,15,10,2,12,0,4,1,0,1,50,39,0
35,2,97550,11,9,2,10,1,4,1,26,0,40,39,0
20,5,109611,11,9,2,14,0,4,1,6,1,60,39,1
32,8,106333,7,12,4,10,5,4,0,17,0,15,39,0
35,7,381393,15,10,2,10,0,4,1,14764,1,50,39,1
38,5,61628,11,9,2,3,0,4,1,3989,0,61,39,1
30,1,166229,11,9,2,14,0,4,1,6,0,60,39,0
51,1,188026,9,13,2,1,0,2,1,0,1,40,39,1
51,5,138323,8,11,5,12,1,4,0,12,1,40,39,0
19,7,226189,15,10,4,4,3,4,0,0,0,65,39,0
58,2,191635,12,14,0,10,1,4,0,29,1,61,39,1
37,4,182596,9,13,4,10,5,4,0,3,1,20,39,1
43,4,200851,9,13,0,12,1,4,0,7,0,40,39,0
51,4,314923,8,11,0,3,1,4,1,3772,1,40,39,0
32,4,214716,11,9,0,8,4,4,0,7,1,40,39,0
30,6,154127,15,10,0,12,2,4,1,4,0,17,39,0
19,0,257275,15,10,4,0,2,4,0,0,0,25,39,0
66,6,142894,12,15,2,10,0,4,1,24,1,56,39,0
53,0,120391,11,9,4,0,3,4,1,19,0,40,39,0
30,7,175053,9,13,4,10,3,3,1,32,1,40,39,0
25,4,398157,15,10,4,0,3,2,0,1,1,17,39,0
70,5,266052,11,9,2,12,0,4,1,21,0,40,39,0
51,8,188307,15,10,2,12,0,4,1,6,1,15,39,0
47,4,198132,15,10,4,10,1,4,0,0,0,40,39,0
31,0,138193,11,9,2,14,0,4,1,18,0,40,39,0
17,4,160886,15,10,0,12,1,4,0,0,2,31,39,0
31,4,170745,11,9,3,7,4,4,1,4,0,40,39,0
22,7,39566,11,9,4,12,1,4,1,0,1,45,39,0
22,4,213899,0,7,2,14,0,4,1,17,1765,61,10,0
45,0,219539,15,10,2,1,0,2,1,7702,1,45,39,1
41,1,110588,9,13,0,1,1,4,1,0,0,40,39,1
46,6,211662,15,10,0,1,4,4,0,14,0,16,39,0
56,1,184511,9,13,2,1,0,4,0,3293,2,40,39,1
32,5,177878,15,10,2,3,0,4,1,7835,0,73,39,1
19,4,241856,15,10,0,12,1,2,0,0,0,36,39,0
36,4,125195,5,4,2,7,0,4,1,15,0,40,39,0
46,4,103448,11,9,5,10,4,4,0,12,0,40,39,0
51,7,183654,9,13,2,10,0,4,1,16,0,40,39,1
18,4,163016,7,12,4,3,3,4,1,14,0,60,39,0
57,4,176401,11,9,2,7,0,4,1,29,0,40,39,1
39,4,186041,8,11,5,7,4,4,1,31,1,40,39,0
34,4,119928,5,3,6,7,2,3,0,3,0,40,26,0
59,6,309568,9,13,3,3,0,4,1,13,1,53,39,0
35,1,189043,9,14,2,10,0,4,1,7882,2,40,39,1
41,4,152960,15,10,0,12,4,2,0,15,1,37,39,0
35,4,168366,9,13,5,12,1,4,1,14992,2,50,39,1
44,1,163970,9,13,2,10,5,4,1,36,1,68,39,1
24,0,196003,9,13,4,0,1,4,0,12,0,14,39,0
31,6,219407,15,10,5,12,1,2,1,29,0,40,39,0
26,0,157226,15,10,4,8,4,4,0,0,1,11,1,0
52,4,209454,15,10,0,12,4,4,0,0,0,36,2,0
25,6,76817,7,12,4,1,1,4,0,14,0,21,39,0
32,4,198819,9,13,5,10,4,2,0,26,2,40,39,0
17,4,277428,1,7,4,8,2,4,0,20,0,12,26,0
65,6,54062,13,15,2,10,0,4,1,52,0,40,39,1
35,4,215883,11,9,5,6,4,4,0,26,0,40,39,0
22,8,65211,15,10,2,1,5,4,1,7,0,62,39,0
26,0,95059,15,10,2,3,5,4,1,7568,1,36,39,1
67,4,173012,11,9,2,3,0,4,1,0,0,40,39,0
45,4,273069,15,10,2,8,5,4,0,0,0,25,39,0
30,0,101124,11,9,4,0,1,4,1,31,0,29,39,0
36,5,240561,15,10,0,0,1,4,0,0,0,59,39,0
22,0,105397,15,10,2,4,2,4,0,0,1,36,39,0
17,4,404925,15,10,4,12,3,4,1,0,1,14,39,0
60,6,295509,12,14,6,4,1,4,0,37,1,12,39,1
17,0,114957,11,9,4,0,3,4,1,22,1848,40,39,0
50,4,110254,11,9,2,14,0,4,1,2,0,40,39,0
24,4,329098,1,7,2,7,0,2,1,12,1,40,39,0
21,4,116669,1,6,5,8,2,4,0,5,0,40,39,0
48,4,322780,1,11,2,7,0,4,1,0,0,40,39,0
43,4,86803,9,13,2,10,5,4,0,50,1,36,31,1
52,4,138403,11,9,2,10,5,4,0,14523,1,36,39,0
56,5,56326,11,9,2,4,0,4,1,27,0,56,39,0
40,6,145387,11,12,0,12,1,4,1,16,0,61,39,0
22,4,500789,15,10,2,3,0,2,1,0,0,40,39,0
51,4,221897,12,14,2,10,0,4,1,44,1,45,39,1
21,4,185681,7,12,4,8,3,4,0,0,0,15,39,0
17,4,160791,11,9,4,12,3,4,1,19,0,45,39,0
22,6,429001,9,13,2,4,5,4,0,15,1,58,39,1
20,4,194536,12,14,4,10,4,4,0,17,1,40,39,0
48,4,111795,11,9,0,12,4,4,0,12,0,45,39,0
30,4,95585,11,9,1,8,5,4,0,16,1,67,39,0
31,4,299937,8,11,2,14,0,4,1,30,0,40,39,1
28,5,143237,15,10,2,10,4,4,1,7803,0,45,39,1
47,5,222825,12,14,2,4,0,4,1,8082,0,59,39,1
42,4,244368,9,13,4,3,1,4,1,0,1,40,39,1
53,4,190219,0,6,0,0,3,4,0,3186,0,40,39,0
58,4,263233,5,7,2,0,5,2,0,2,1,25,9,0
37,4,138139,11,9,2,10,0,4,1,14783,1,40,39,1
36,6,113681,15,10,2,3,0,2,1,0,1,16,39,1
53,4,98892,11,9,6,6,4,4,1,43,1,50,39,0
19,4,197086,15,10,4,8,3,4,1,16,0,13,39,0
44,4,233834,15,10,0,7,1,4,0,13,0,59,39,0
44,4,288479,9,13,0,13,1,4,0,11,0,56,39,0
21,4,176762,12,12,4,3,1,4,1,8,1,50,39,0
50,4,180388,9,13,2,12,0,4,1,15,1,57,39,1
38,4,306879,11,9,2,3,0,4,1,14730,1,40,39,1
62,6,385893,9,13,2,10,0,4,1,35,0,40,39,1
25,7,183989,11,9,4,1,4,4,0,10,0,40,39,0
52,4,136094,9,13,2,3,0,4,1,36,0,40,39,1
19,0,214262,7,12,4,0,1,4,1,46,1807,13,39,0
27,7,136574,12,14,5,3,1,4,1,15,0,45,39,1
51,4,374846,15,10,6,8,4,4,1,0,0,68,39,0
25,4,198579,15,10,0,1,1,2,0,33,1,35,39,0
20,4,332909,15,10,4,12,1,4,0,19,2,45,39,0
22,4,299977,13,15,2,10,5,4,0,38,1,40,39,1
37,7,216472,15,10,4,10,1,3,0,36,1,71,39,0
22,3,151029,9,13,0,9,4,2,0,3,1,40,39,0
19,4,38574,11,9,4,12,1,4,1,12,0,40,39,0
23,4,207658,15,10,2,7,0,4,1,3087,0,31,39,0
23,4,187210,11,9,4,7,2,1,1,6,0,40,39,0
64,4,375844,11,9,2,3,0,4,1,3353,1,45,39,1
24,4,205804,9,13,4,10,1,4,1,21,0,20,39,1
62,6,127220,13,15,2,10,0,4,1,34,1,40,39,1
23,4,102563,15,10,2,3,0,4,1,18,0,40,39,0
51,6,121041,1,7,2,8,5,4,0,38,0,40,39,0
19,4,268921,15,10,4,12,3,2,0,18,1,25,39,0
19,4,114662,11,9,4,8,3,4,0,40,0,14,39,0
57,4,105838,11,9,6,8,4,4,0,49,0,40,39,0
57,5,409429,7,12,2,4,0,4,1,7,0,31,39,1
75,5,133217,9,13,2,12,0,4,1,15156,0,67,39,0
22,4,165402,9,13,0,3,0,1,1,20,0,53,35,0
22,8,120888,7,12,4,1,1,4,1,0,0,20,39,0
35,4,144835,11,9,0,10,4,4,0,3,1,51,39,0
42,1,190139,9,13,4,1,1,4,1,19,1,40,39,1
17,2,191525,7,12,0,1,1,4,0,28,0,31,39,0
17,4,164741,0,13,4,7,3,4,1,15,1,40,39,0
36,4,157604,15,10,2,4,0,2,1,17,1,63,39,1
44,2,112077,15,10,2,3,0,4,1,22,0,21,39,0
39,4,133479,13,15,2,10,5,2,0,3949,1,36,39,1
28,4,152394,15,10,2,0,0,4,1,0,0,40,26,0
19,4,102960,11,9,4,14,3,4,1,33,0,40,39,0
29,4,148353,3,3,2,7,0,3,0,56,0,40,9,0
25,4,317130,9,13,4,1,3,4,0,41,0,11,39,0
40,7,137490,9,13,2,10,0,4,0,0,0,37,39,0
26,4,93082,9,13,2,3,0,4,1,12,1,45,39,1
34,6,121847,11,9,4,3,1,4,1,17,0,60,39,0
50,4,79966,11,9,2,14,0,0,1,4,0,40,39,0
28,4,194104,11,9,0,7,1,4,0,26,1,40,39,0
51,4,184035,11,9,4,1,1,4,0,11,0,31,39,0
25,4,159029,15,12,2,8,0,4,1,24,0,15,39,0
27,4,73918,11,9,4,8,3,4,1,9,0,40,39,0
28,6,335067,11,9,4,7,3,4,1,0,1,40,39,0
23,4,226045,15,10,4,1,1,2,1,22,1,17,39,1
26,4,117770,1,4,4,0,3,0,0,13,0,40,39,0
19,0,203231,11,9,0,1,3,2,0,0,0,40,39,0
18,0,188177,7,12,4,1,3,4,1,41,0,25,39,0
33,6,170105,15,12,5,8,5,4,0,0,0,36,39,0
42,4,422393,11,9,0,12,4,4,0,2,0,54,39,0
23,4,217606,11,9,2,14,0,4,1,2,1,40,39,0
46,6,200961,11,9,0,12,1,4,0,35,2,40,39,0
32,4,149163,13,6,2,8,5,4,0,3,1,25,9,0
38,6,145654,9,13,2,4,0,4,1,2,1,65,39,1
24,8,206697,7,3,2,12,0,4,1,33,0,45,39,0
